,업종명,인허가일자,업소명,영업자,소재지(도로명),소재지,영업장면적,소재지전화,법인명,업태명,업종명.1
798,일반음식점,37869,불꼼장어불막창,이쌍숙,경상북도 칠곡군 북삼읍 안산2길 19-10,경상북도 칠곡군 북삼읍 숭오리 22번지 1호  ,44.35,054-973-3040,-,기타,일반음식점
799,일반음식점,37886,아이리스,김유탁,경상북도 칠곡군 왜관읍 봉계로 356,경상북도 칠곡군 왜관읍 봉계리 475번지 1호 외 4필지 ,128.17,054-971-9011,-,경양식,일반음식점
800,일반음식점,37887,초원숯불갈비,김순숙,경상북도 칠곡군 북삼읍 북삼로 70,경상북도 칠곡군 북삼읍 인평리 1054번지 8호  ,144.0,054-975-1187,-,식육(숯불구이),일반음식점
801,일반음식점,37890,투다리남부점,이윤정,경상북도 칠곡군 왜관읍 중앙로 61,경상북도 칠곡군 왜관읍 왜관리 789번지 149호  ,81.22,054-972-5242,-,호프/통닭,일반음식점
802,일반음식점,37894,호식이두마리치킨북삼점,백주호,경상북도 칠곡군 북삼읍 금오대로8길 6-5,경상북도 칠곡군 북삼읍 인평리 1089번지 7호  ,34.42,054-977-7720,-,통닭(치킨),일반음식점
803,일반음식점,37902,에버그린까페,박연기,경상북도 칠곡군 동명면 한티로 563,경상북도 칠곡군 동명면 기성리 228번지 5호  ,137.88,,-,호프/통닭,일반음식점
804,일반음식점,37911,동락,박은향,경상북도 칠곡군 가산면 송신로 317,경상북도 칠곡군 가산면 송학리 28번지 1호  ,79.8,054-975-7347,-,한식,일반음식점
805,일반음식점,37918,김밥천국,김란숙,경상북도 칠곡군 왜관읍 중앙로 236,경상북도 칠곡군 왜관읍 왜관리 191번지 15호  ,44.84,054-973-6213,-,김밥(도시락),일반음식점
806,일반음식점,37918,구가매운탕,정은숙,경상북도 칠곡군 왜관읍 2번도로길 6,경상북도 칠곡군 왜관읍 왜관리 281번지 25호  ,28.26,054-977-7599,-,탕류(보신용),일반음식점
807,일반음식점,37918,다듬,서명선,경상북도 칠곡군 약목면 약목로4길 6-1,경상북도 칠곡군 약목면 복성리 961번지 13호  ,56.1,054-975-9175,-,호프/통닭,일반음식점
808,일반음식점,37932,킹식당,강윤희,경상북도 칠곡군 가산면 송신로 121,경상북도 칠곡군 가산면 천평리 2번지 5호  ,78.53,054-975-7622,-,한식,일반음식점
809,일반음식점,37933,도토리,김주현,경상북도 칠곡군 왜관읍 봉계로 348,경상북도 칠곡군 왜관읍 봉계리 474번지 1호  ,331.33,054-971-9015,농업회사법인 오송 주식회사,한식,일반음식점
810,일반음식점,37939,가야골뚝배기,강화자,경상북도 칠곡군 북삼읍 금오대로2길 30,경상북도 칠곡군 북삼읍 인평리 1040번지 1호  ,165.24,054-975-4679,-,탕류(보신용),일반음식점
811,일반음식점,37940,북성로석쇠구이,황용배,경상북도 칠곡군 왜관읍 2번도로길 45,경상북도 칠곡군 왜관읍 왜관리 259번지 9호  ,91.8,054-972-6267,-,식육(숯불구이),일반음식점
812,일반음식점,37944,춘천명동비아닭갈비,김미옥,경상북도 칠곡군 북삼읍 금오대로6길 6-7,경상북도 칠곡군 북삼읍 인평리 1095번지 9호  ,86.4,054-972-8055,-,한식,일반음식점
813,일반음식점,37946,만리장성,이주한,경상북도 칠곡군 석적읍 북중리2길 31-2,경상북도 칠곡군 석적읍 중리 93번지 6호  ,82.5,054-977-7060,-,중국식,일반음식점
814,일반음식점,37964,명가한우,유성호,경상북도 칠곡군 왜관읍 중앙로 98,경상북도 칠곡군 왜관읍 왜관리 777번지 85호  ,256.15,054-976-5353,-,한식,일반음식점
815,일반음식점,37967,또래오래석적점,황도경,경상북도 칠곡군 석적읍 북중리11길 1,경상북도 칠곡군 석적읍 중리 200번지 16호  ,49.97,054-971-9980,-,통닭(치킨),일반음식점
816,일반음식점,37967,복이가득한마실,정영희,경상북도 칠곡군 지천면 송정원곡길 55,경상북도 칠곡군 지천면 송정리 1405번지  ,184.0,054-972-3737,-,한식,일반음식점
817,일반음식점,37970,코리엔탈 깻잎칩킨&다그린두마리치킨,고장경,경상북도 칠곡군 왜관읍 구상길 231,경상북도 칠곡군 왜관읍 왜관리 273번지 83호  ,37.12,054-967-6369,-,통닭(치킨),일반음식점
818,일반음식점,37971,연족불족발&국밥김가네,송윤정,경상북도 칠곡군 석적읍 장곡길 115,경상북도 칠곡군 석적읍 중리 136번지 6호  ,135.0,054-977-9493,-,한식,일반음식점
819,일반음식점,37978,DDONG'S Beer(똥스비어),염동섭,경상북도 칠곡군 석적읍 동중리8길 1,경상북도 칠곡군 석적읍 중리 204번지 16호  ,141.2,054-976-2186,-,한식,일반음식점
820,일반음식점,37979,소문난뷔페,이말순,경상북도 칠곡군 석적읍 석적로 957,경상북도 칠곡군 석적읍 남율리 745번지  ,81.06,054-977-7889,-,한식,일반음식점
821,일반음식점,37993,짱 food,반영수,경상북도 칠곡군 왜관읍 남부1길 13,경상북도 칠곡군 왜관읍 왜관리 776번지 106호  ,43.35,054-973-5242,-,분식,일반음식점
822,일반음식점,37993,최가네순대국밥,최영서,경상북도 칠곡군 북삼읍 북삼로 42,경상북도 칠곡군 북삼읍 인평리 1056번지 7호  ,73.8,054-971-2445,-,한식,일반음식점
823,일반음식점,37993,마실치킨,배은자,경상북도 칠곡군 북삼읍 북삼로 42,경상북도 칠곡군 북삼읍 인평리 1056번지 7호  ,95.51,054-972-9989,-,통닭(치킨),일반음식점
824,일반음식점,37999,두꺼비왕족발,김정순,경상북도 칠곡군 석적읍 동중리1길 8,경상북도 칠곡군 석적읍 중리 207번지 9호  ,89.9,054-977-9959,-,기타,일반음식점
825,일반음식점,37999,엄지식당,조선례,경상북도 칠곡군 석적읍 유학로 64,경상북도 칠곡군 석적읍 중리 204번지 9호  ,60.96,054-977-8004,-,한식,일반음식점
826,일반음식점,37999,참한쭈꾸미,이은희,경상북도 칠곡군 왜관읍 구상길 231,경상북도 칠곡군 왜관읍 왜관리 273번지 83호  ,80.75,054-973-1102,-,한식,일반음식점
827,일반음식점,38014,내가찜한닭,김창기,"경상북도 칠곡군 왜관읍 석전로 77-2, 201동 102호 (왜관한빛타운상가)",경상북도 칠곡군 왜관읍 석전리 561번지 외2필지 왜관한빛타운상가 201동 102호,33.25,,-,한식,일반음식점
828,일반음식점,38023,한국가든,이용우,경상북도 칠곡군 왜관읍 중앙로 142,경상북도 칠곡군 왜관읍 왜관리 295번지 1호 외 2필지 ,780.0,054-972-8118,-,한식,일반음식점
829,일반음식점,38026,또래오래치킨,손점순,경상북도 칠곡군 북삼읍 금오대로10길 18,경상북도 칠곡군 북삼읍 인평리 1086번지 2호  ,52.03,054-975-9424,-,통닭(치킨),일반음식점
830,일반음식점,38035,일미 참 숯불갈비,정은주,경상북도 칠곡군 북삼읍 금오대로2길 62,경상북도 칠곡군 북삼읍 인평리 1037번지 3호 외 1필지 ,161.95,054-975-9967,-,한식,일반음식점
831,일반음식점,38035,고향왕족발보쌈,손정숙,"경상북도 칠곡군 약목면 복성13길 22, 112동 103호 (오성타워맨션상가)",경상북도 칠곡군 약목면 복성리 701번지 오성타워맨션상가 112동 103호,42.26,054-974-6737,-,한식,일반음식점
832,일반음식점,38035,원조굴뚝배기전문점,장은선,경상북도 칠곡군 북삼읍 금오대로 183-4,경상북도 칠곡군 북삼읍 인평리 392번지  ,141.32,054-972-8747,-,한식,일반음식점
833,일반음식점,38036,불똥 #,윤희순,경상북도 칠곡군 석적읍 북중리12길 21,경상북도 칠곡군 석적읍 중리 150번지 5호  ,85.68,054-976-4389,-,한식,일반음식점
834,일반음식점,38052,좋은하루막창,김경숙,경상북도 칠곡군 석적읍 북중리12길 15,경상북도 칠곡군 석적읍 중리 150번지 15호  ,92.22,,-,한식,일반음식점
835,일반음식점,38055,백두대간,황예지,경상북도 칠곡군 석적읍 석적로 955-9,경상북도 칠곡군 석적읍 남율리 737번지  ,40.4,054-977-7088,-,호프/통닭,일반음식점
836,일반음식점,38062,태화루,조성미,경상북도 칠곡군 석적읍 북중리3길 12,경상북도 칠곡군 석적읍 중리 138번지 10호  ,129.87,,-,중국식,일반음식점
837,일반음식점,38062,소미할매칼국수,임소순,경상북도 칠곡군 약목면 약목로3길 11-14,경상북도 칠곡군 약목면 복성리 970번지 3호  ,63.31,054-974-5860,-,분식,일반음식점
838,일반음식점,38065,짱실내포장,문현순,경상북도 칠곡군 왜관읍 중앙로10길 6-1,경상북도 칠곡군 왜관읍 왜관리 245번지 20호  ,37.95,,-,정종/대포집/소주방,일반음식점
839,일반음식점,38068,반계숯가마,이민숙,경상북도 칠곡군 석적읍 호국로 582-2,경상북도 칠곡군 석적읍 반계리 71번지 4호  ,48.51,054-975-7899,-,한식,일반음식점
840,일반음식점,38069,교촌치킨왜관점,박봉섭,경상북도 칠곡군 왜관읍 중앙로2길 33,경상북도 칠곡군 왜관읍 왜관리 237번지 19호  ,61.18,054-971-1431,-,한식,일반음식점
841,일반음식점,38070,코스코스조개찜 중리점,신은정,경상북도 칠곡군 석적읍 유학로 72,경상북도 칠곡군 석적읍 중리 215번지 5호  ,141.42,054-976-7792,-,한식,일반음식점
842,일반음식점,38072,안성아구찜,유경애,경상북도 칠곡군 가산면 학하6길 27,경상북도 칠곡군 가산면 학하리 708번지 외1필지 ,143.26,054-971-1238,-,한식,일반음식점
843,일반음식점,38078,시골나들이,정애화,경상북도 칠곡군 왜관읍 공단로 99,경상북도 칠곡군 왜관읍 금산리 450번지 12호  ,154.0,054-973-2780,-,한식,일반음식점
844,일반음식점,38080,삼겹파티 북삼점,박우순,경상북도 칠곡군 북삼읍 금오대로 271,경상북도 칠곡군 북삼읍 인평리 1082번지 3호  ,192.72,054-973-2992,-,식육(숯불구이),일반음식점
845,일반음식점,38083,봉계왕칼국수,최복희,경상북도 칠곡군 왜관읍 공단로 198-11,경상북도 칠곡군 왜관읍 금산리 986번지 13호  ,107.4,054-971-0766,-,한식,일반음식점
846,일반음식점,38096,신참숯마을,오춘남,경상북도 칠곡군 석적읍 북중리12길 5,경상북도 칠곡군 석적읍 중리 201번지 16호  ,72.76,054-976-1999,-,식육(숯불구이),일반음식점
847,일반음식점,38104,웰빙돈가,김용호,경상북도 칠곡군 석적읍 북중리12길 17,경상북도 칠곡군 석적읍 중리 150번지 6호  ,88.42,054-971-3789,-,식육(숯불구이),일반음식점
848,일반음식점,38104,굴마을낙지촌석적중리점,김영우,경상북도 칠곡군 석적읍 북중리10길 26,경상북도 칠곡군 석적읍 중리 152번지 14호  ,177.75,054-977-2292,-,한식,일반음식점
849,일반음식점,38106,놀부부대찌개,남태국,경상북도 칠곡군 석적읍 동중리6길 1,경상북도 칠곡군 석적읍 중리 206번지 7호  ,172.27,054-971-7892,-,탕류(보신용),일반음식점
850,일반음식점,38106,박가네순두부,박영애,경상북도 칠곡군 기산면 주산로 1182,경상북도 칠곡군 기산면 죽전리 211번지 3호  ,84.28,054-976-2318,-,한식,일반음식점
851,일반음식점,38110,권순우피자마을,배완호,경상북도 칠곡군 북삼읍 금오대로8길 34-4,경상북도 칠곡군 북삼읍 인평리 1091번지 4호  ,32.0,054-977-6448,-,패스트푸드,일반음식점
852,일반음식점,38113,송도곰장어참숯막창,김회영,경상북도 칠곡군 석적읍 북중리12길 7,경상북도 칠곡군 석적읍 중리 201번지 15호  ,69.84,054-977-4714,-,식육(숯불구이),일반음식점
853,일반음식점,38115,天(천),장기헌,경상북도 칠곡군 석적읍 유학로 76,경상북도 칠곡군 석적읍 중리 215번지 7호  ,40.25,054-977-7758,-,정종/대포집/소주방,일반음식점
854,일반음식점,38118,돈마루,조경식,경상북도 칠곡군 석적읍 동중리1길 8,경상북도 칠곡군 석적읍 중리 207번지 9호 외 1필지 ,124.0,054-976-0399,-,한식,일반음식점
855,일반음식점,38121,육통육,곽봉철,경상북도 칠곡군 석적읍 북중리12길 1,경상북도 칠곡군 석적읍 중리 201번지 5호  ,124.38,,-,한식,일반음식점
856,일반음식점,38124,바다찜마을,박정숙,경상북도 칠곡군 석적읍 북중리12길 9,경상북도 칠곡군 석적읍 중리 201번지 13호  ,41.3,054-976-9284,-,분식,일반음식점
857,일반음식점,38124,뻑가네해물찜,권경희,경상북도 칠곡군 석적읍 동중리1길 8,경상북도 칠곡군 석적읍 중리 207번지 9호  ,89.9,054-977-5656,-,한식,일반음식점
858,일반음식점,38132,참살이고추장불고기,이헌우,경상북도 칠곡군 석적읍 북중리12길 9,경상북도 칠곡군 석적읍 중리 201번지 13호  ,131.7,054-977-8425,-,한식,일반음식점
859,일반음식점,38143,남경회수산북삼점,박명란,경상북도 칠곡군 북삼읍 금오대로2길 37,경상북도 칠곡군 북삼읍 인평리 1099번지 7호  ,86.0,,-,회집,일반음식점
860,일반음식점,38146,동명참숯가마찜질방식당,이영순,경상북도 칠곡군 동명면 봉암구지길 18-1,경상북도 칠곡군 동명면 봉암리 237번지  ,81.0,054-976-4473,-,한식,일반음식점
861,일반음식점,38146,쪽쪽갈비왜관점,최호영,"경상북도 칠곡군 왜관읍 구상길 148-3, 나동",경상북도 칠곡군 왜관읍 왜관리 788번지 31호  나동 ,93.5,054-977-5072,-,호프/통닭,일반음식점
862,일반음식점,38147,모퉁이식당,배귀란,경상북도 칠곡군 석적읍 동중리8길 22,경상북도 칠곡군 석적읍 중리 216번지 1호  ,58.19,054-977-6667,-,호프/통닭,일반음식점
863,일반음식점,38150,네네치킨,서선옥,경상북도 칠곡군 석적읍 장곡길 123,경상북도 칠곡군 석적읍 중리 189번지 10호  ,98.26,054-976-1009,-,통닭(치킨),일반음식점
864,일반음식점,38160,산더덕구이&통갈치구이,이석훈,경상북도 칠곡군 동명면 한티로 596,경상북도 칠곡군 동명면 기성리 217번지 6호  ,186.43,054-975-5571,-,한식,일반음식점
865,일반음식점,38163,불티나치킨,이윤정,경상북도 칠곡군 석적읍 북중리12길 5,경상북도 칠곡군 석적읍 중리 201번지 16호  ,72.77,,-,한식,일반음식점
866,일반음식점,38170,나드리김밥천국,임우섭,경상북도 칠곡군 약목면 약목로 83,경상북도 칠곡군 약목면 복성리 861번지 15호  ,57.4,054-974-2582,-,김밥(도시락),일반음식점
867,일반음식점,38181,김밥365,남미숙,경상북도 칠곡군 북삼읍 금오대로 272,경상북도 칠곡군 북삼읍 인평리 1088번지 10호  ,74.25,054-974-0365,-,김밥(도시락),일반음식점
868,일반음식점,38182,달감치킨,박순희,경상북도 칠곡군 석적읍 북중리11길 28,경상북도 칠곡군 석적읍 중리 150번지 12호  ,54.12,054-977-3999,-,통닭(치킨),일반음식점
869,일반음식점,38182,사랑채,김창미,"경상북도 칠곡군 왜관읍 중앙로 107-1, 2동",경상북도 칠곡군 왜관읍 왜관리 777번지 194호  2동 ,63.0,054-972-5245,-,한식,일반음식점
870,일반음식점,38183,꿈꾸는 돼지나라,이정용,경상북도 칠곡군 석적읍 유학로 52,경상북도 칠곡군 석적읍 중리 204번지 2호  ,74.64,054-976-8258,-,식육(숯불구이),일반음식점
871,일반음식점,38184,강태공식당,강국환,경상북도 칠곡군 왜관읍 석전로13길 28-2,경상북도 칠곡군 왜관읍 석전리 442번지 1호  ,10.0,054-974-2232,-,한식,일반음식점
872,일반음식점,38197,삼수횟집,최효상,경상북도 칠곡군 왜관읍 구상길 187-1,경상북도 칠곡군 왜관읍 왜관리 785번지 86호  ,148.08,054-977-5959,-,회집,일반음식점
